"node_id","longitude","latitude"
5538998424,-79.7634068,40.4389259
5538998417,-79.7919897,40.4323459
5538998415,-79.7928777,40.4325491
5538998413,-79.7900333,40.4311812
5538998412,-79.7894242,40.4329956
5538840890,-80.0067594,40.4422478
5538840889,-80.0068612,40.4424838
5538840888,-80.0066386,40.4422873
5538840887,-80.0067363,40.442515
5538840886,-80.0062641,40.442375
5538840884,-80.0072733,40.4423811
5538840883,-80.007167,40.4421431
5538840881,-80.0069584,40.4419219
5538840877,-80.0067803,40.441344
5538840876,-80.0067389,40.4412466
5538840868,-80.0050561,40.4423446
5534840169,-79.8198178,40.4325179
5534840128,-79.8220801,40.4349823
5534840127,-79.8221881,40.435004
5534840126,-79.8237503,40.434668
5534840119,-79.8236643,40.4350073
5534840118,-79.8233935,40.4348788
5534840108,-79.8243978,40.4353551
5534840106,-79.8267664,40.4354248
5534840089,-79.8213725,40.4338814
5534839965,-79.8180934,40.4323292
5534839647,-79.8092122,40.4289209
5534839646,-79.8119963,40.4291982
5534839642,-79.809237,40.4291822
5534839640,-79.8137239,40.4287842
5534839636,-79.813801,40.4303976
5534839635,-79.8120232,40.4294753
5534839634,-79.8137863,40.4293883
5534839624,-79.8120089,40.4303678
5534839623,-79.8122375,40.4301312
5534839621,-79.8120944,40.4301073
5534839620,-79.8120346,40.4300975
5534839619,-79.8120745,40.4300032
5534839612,-79.8117901,40.4300629
5534839605,-79.8118739,40.4304101
5534839473,-79.8082186,40.4300235
5534839467,-79.8063149,40.4303865
5534839465,-79.8058603,40.430535
5534839463,-79.8046253,40.4309757
5534839462,-79.8046722,40.4310527
5534839456,-79.8052605,40.4308499
5534839455,-79.8006146,40.4324834
5534839453,-79.7990187,40.4330682
5534839448,-79.7976306,40.4335066
5534839441,-79.7999045,40.4326165
5534839440,-79.8005657,40.432403
5534839431,-79.8050067,40.4308341
5534839430,-79.8050627,40.4309181
5534839420,-79.8062036,40.4288149
5534839418,-79.8058355,40.4299592
5534839417,-79.8060011,40.4302027
5534839416,-79.8058911,40.4302537
5534839409,-79.806016,40.4304828
5534839408,-79.8060739,40.4304634
5534839407,-79.8062244,40.4315007
5534839406,-79.8060216,40.4305887
5534839393,-79.8061223,40.4310415
5526018155,-79.886901,40.4408335
5526018154,-79.8872296,40.4418421
5526006691,-79.9006105,40.4479562
5526006669,-79.9010811,40.4486581
5526006660,-79.9012275,40.4490804
5526006641,-79.9016279,40.4472263
5526006638,-79.9016939,40.447298
5526006637,-79.9023504,40.4472298
5526006636,-79.9028349,40.4465698
5526006633,-79.902476,40.4472545
5526006622,-79.9014321,40.4483193
5526005720,-79.9012823,40.4479057
5526005719,-79.9015041,40.4475632
5526005689,-79.9021887,40.4463679
5526005684,-79.9025034,40.4464243
5525995218,-79.9012275,40.4490804
5525995199,-79.9016279,40.4472263
5525995196,-79.9016939,40.447298
5525995195,-79.9023504,40.4472298
5525995191,-79.902476,40.4472545
5525995178,-79.9012823,40.4479057
5511753776,-80.0584166,40.4121511
5505696689,-80.0145818,40.4540239
5504564080,-80.0078453,40.4484841
5504392259,-80.0430478,40.4788665
5504392258,-80.0430467,40.4788684
5504392257,-80.0430512,40.4788721
5499160665,-79.7894173,40.4330862
5499160664,-79.7894859,40.4330338
5499160662,-79.7892742,40.4329278
5499160661,-79.7888611,40.4327247
5499160657,-79.7892964,40.4331785
5499160656,-79.791151,40.4317503
5499160655,-79.7912509,40.4318232
5499160654,-79.7944058,40.431871
5486578732,-80.0332674,40.3957001
5473246083,-79.9035363,40.4885943
5473245626,-79.9010461,40.4879928
5473243416,-79.8963173,40.4869045
5472105560,-80.007371,40.4425996
5472105554,-80.0071591,40.4427691
5472105553,-80.0067604,40.4429131
5472105552,-80.0067372,40.4428726
5472105478,-80.0051241,40.4429811
5472105477,-80.0052322,40.4432597
5472105476,-80.0052608,40.4433265
5472105475,-80.0061827,40.4430092
5472105474,-80.0064412,40.4429467
5472105471,-80.005987,40.443057
5472105470,-80.0060026,40.4421724
5472105469,-80.00606,40.442302
5472105468,-80.005758,40.442379
5472105467,-80.0054091,40.4424679
5472105466,-80.0061922,40.4422683
5472105465,-80.0058043,40.4424889
5472105464,-80.0062424,40.4423806
5472105463,-80.0048821,40.4425139
5472105461,-80.0050384,40.4422392
5472105460,-80.0050103,40.4424839
5472105458,-80.0050834,40.4423374
5472105457,-80.0044136,40.4426236
5472105456,-80.0051331,40.4424551
5472105453,-80.005211,40.4423347
5472105452,-80.0050964,40.442365
5472105451,-80.0053373,40.4423012
5472105450,-80.0053522,40.4423348
5472105449,-80.0049787,40.4421067
5472105448,-80.0051037,40.4420772
5472105447,-80.0052241,40.4420485
5472105446,-80.0048977,40.4419197
5472105445,-80.0050262,40.4418894
5472105444,-80.0051382,40.4418586
5472105443,-80.0050592,40.4416823
5472105442,-80.0053044,40.4422268
5472105441,-80.0051788,40.4422589
5472105440,-80.0048328,40.4417715
5472105439,-80.0050609,40.442289
5472105438,-80.0060824,40.4420279
5472105437,-80.0054449,40.4415532
5472105433,-80.0059383,40.4417196
5472105432,-80.0061323,40.4421401
5472105431,-80.0058118,40.4414487
5472105428,-80.0049566,40.4417208
5472105421,-80.0042624,40.4422585
5472055452,-80.00625,40.4425154
5472055445,-80.0061569,40.4429465
5471115473,-80.0043722,40.442811
5471115472,-80.0044948,40.4427834
5471115471,-80.0045481,40.4435056
5471115470,-80.004616,40.4436819
5471115469,-80.0042657,40.4429036
5471115468,-80.0045223,40.4428442
5471115465,-80.0050568,40.4432911
5471115464,-80.0050889,40.4433696
5471059107,-80.0040219,40.4423244
5471059105,-80.0045257,40.4434534
5471059104,-80.0040693,40.443573
5471059103,-80.0038576,40.4436272
5471059102,-80.0038147,40.4429989
5471059101,-80.0040909,40.4436216
5471059064,-80.0038058,40.4435124
5471059063,-80.0038794,40.4436753
5470121582,-80.1035323,40.4798075
5470121578,-80.1034173,40.4797094
5470121576,-80.1034734,40.4797603
5470121575,-80.1034294,40.4797764
5470121573,-80.1033698,40.4797987
5468915961,-79.9733285,40.3765724
5467624941,-79.9325868,40.472267
5467624934,-79.9322343,40.471981
5467624933,-79.9319506,40.4717508
5467167614,-79.901699,40.4879904
5463897667,-79.7972504,40.4339006
5463253827,-80.023676,40.4476718
5462719180,-80.0669008,40.3787108
5462719178,-80.0662934,40.3789406
5452530411,-80.0242877,40.3932359
5451382661,-80.0029477,40.4441534
5451382658,-80.0029264,40.4442321
5451382523,-80.0032123,40.444348
5451382522,-80.0030569,40.4444169
5451079737,-80.0197662,40.4479916
5451079736,-80.0201747,40.4479674
5451079727,-80.0202243,40.4481543
5451079723,-80.020175,40.4478987
5451079722,-80.0201454,40.4477563
5445899777,-79.8199291,40.5149202
5440313565,-80.0235114,40.3759577
5440313562,-80.0236267,40.3760697
5440313561,-80.0237917,40.3761368
5440313557,-80.0241001,40.375818
5440313556,-80.0242021,40.3758997
5440313551,-80.0238883,40.3753113
5436402565,-80.0307996,40.390333
5436334771,-79.8941109,40.4463882
5436334769,-79.8947607,40.4465274
5436334768,-79.8953346,40.4467039
5436334765,-79.8941272,40.4463472
5436334764,-79.8948379,40.446899
5436334763,-79.8948371,40.4470411
5436334762,-79.8946112,40.4469661
5436334761,-79.8947714,40.4468794
5436286648,-79.8795834,40.4199621
5436286647,-79.8799194,40.4193086
5435240250,-80.0275871,40.3845815
5434305778,-80.0207444,40.4476146
5434305774,-80.0202549,40.4472785
5434305773,-80.0206377,40.4469095
5423728717,-80.0232507,40.4466462
5423728715,-80.0232285,40.4466956
5423728714,-80.0233082,40.4467732
5423728713,-80.0234008,40.4467574
5423728712,-80.0234415,40.4471844
5423728683,-80.0236331,40.4481771
5422450918,-80.0821515,40.3720907
5422450915,-80.0821517,40.3722613
5422450909,-80.0828818,40.3719757
5417607781,-80.0218631,40.4463272
5417607780,-80.0220804,40.4463389
5417607779,-80.0217842,40.4464764
5417607778,-80.0217333,40.4465629
5417607777,-80.0221236,40.4464986
5417607776,-80.0221503,40.4466074
5417607771,-80.0217622,40.4464695
5417607770,-80.0219034,40.4464999
5417607769,-80.0219893,40.4465059
5417607634,-80.0199942,40.4459287
5417607631,-80.0198063,40.4465513
5417586496,-80.0196764,40.4465282
5417586492,-80.0184936,40.4465452
5417586489,-80.018436,40.4466433
5417586484,-80.0174735,40.4465097
5417586483,-80.0176221,40.4464954
5417586482,-80.0175845,40.4462221
5417586481,-80.0173541,40.4461612
5417586480,-80.0173805,40.4462373
5417585569,-80.0176701,40.4464198
5417585568,-80.0181863,40.4463851
5417585567,-80.0182776,40.4465399
5417356855,-79.9952426,40.4397883
5417356853,-79.9947907,40.4397808
5417356708,-79.9943573,40.4395719
5417356686,-79.9947913,40.4397907
5417356685,-79.99481,40.4398704
5417356684,-79.9947715,40.4397839
5417356683,-79.9947913,40.4398637
5417356682,-79.9950779,40.4400187
5417356681,-79.9950611,40.4399299
5417356680,-79.9950918,40.4400194
5417356679,-79.995077,40.4399284
5417356676,-79.9952687,40.4397832
5417356675,-79.9953033,40.4398833
5417356667,-79.9959767,40.4400492
5417356666,-79.9959326,40.4400282
5417356660,-79.9951822,40.4402678
5417356659,-79.9952024,40.4403611
5417356658,-79.995176,40.4403658
5417356657,-79.9951542,40.4402725
5417356651,-79.9946715,40.4396554
5417356649,-79.9944793,40.4396081
5417356644,-79.9951221,40.4402254
5417356638,-79.9963814,40.4397962
5417356633,-79.9959125,40.4402195
5417356627,-79.9954778,40.4399532
5417356626,-79.9954265,40.4399113
5417356625,-79.9954136,40.4399322
5417356624,-79.9959197,40.4402039
5417356623,-79.99589,40.4401924
5417356622,-79.9957099,40.4401258
5417356621,-79.995678,40.4401145
5417010817,-79.822217,40.5180372
5417010815,-79.8224551,40.5182392
5415090399,-79.8212842,40.518454
5415089774,-80.0462783,40.5011228
5415084246,-79.8201446,40.5213146
5415080901,-79.8215857,40.5205146
5414583180,-79.8686898,40.4904303
5414583179,-79.8687464,40.4904068
5414583178,-79.8686949,40.4900156
5414176607,-79.8960934,40.4071697
5414176598,-79.8962085,40.4085653
5411342980,-79.8563102,40.4564299
5411342979,-79.856319,40.4563595
5410208699,-80.1402445,40.4317921
5407140933,-80.0046807,40.4535427
5407140929,-80.004731,40.4536138
5407140928,-80.00485,40.4539856
5407140926,-80.0046122,40.4540283
5407140925,-80.0041744,40.4535099
5407140923,-80.0058549,40.453816
5407140922,-80.0050793,40.4539444
5407140719,-80.0050039,40.4537149
5407140718,-80.0049428,40.4535468
5406542656,-80.0187405,40.4451824
5406542636,-80.0182019,40.445278
5406542635,-80.0194235,40.445543
5406542598,-80.018381,40.4453299
5406542573,-80.0179916,40.4452592
5406542567,-80.0176766,40.4453469
5406542565,-80.017848,40.4454625
5406542547,-80.017758,40.4453649
5406542543,-80.0180242,40.4453939
5406542159,-80.016673,40.4451552
5406542158,-80.016859,40.445256
5406541792,-80.0169843,40.4449965
5406541791,-80.0167358,40.4449496
5406541790,-80.0167027,40.4450927
5406541786,-80.016806,40.4450839
5406541784,-80.016861,40.4450947
5406541735,-80.0168688,40.4452255
5406478620,-80.0178212,40.446952
5406478618,-80.0182536,40.4470731
5406478617,-80.0178672,40.4472875
5406478616,-80.0184515,40.4472319
5406478615,-80.0184285,40.4470588
5406478612,-80.0184736,40.447398
5406478611,-80.0184395,40.4467254
5406478608,-80.0183297,40.4467339
5406478607,-80.0184167,40.4469708
5406478606,-80.0183901,40.4467292
5406319184,-80.0140153,40.446688
5406319183,-80.0138711,40.4466166
5406319182,-80.0139565,40.4465118
5406319181,-80.0142793,40.44645
5406319180,-80.0140984,40.4464858
5406319179,-80.0143072,40.4471197
5406319177,-80.0145183,40.4478268
5406319176,-80.0146996,40.4478029
5406319175,-80.0141556,40.4466613
5406319171,-80.0145747,40.4480202
5406319143,-80.0143434,40.4468011
5406319124,-80.0142636,40.4469035
5406319123,-80.0143342,40.4466783
5401201729,-80.104599,40.4111485
5399273046,-80.0147257,40.4478994
5397448724,-80.0140159,40.4461176
5397448708,-80.0162367,40.4453166
5397448707,-80.0150402,40.4453667
5397448697,-80.0149316,40.4456944
5397448696,-80.0149456,40.445719
5397448695,-80.0152252,40.4456171
5397448694,-80.0150803,40.4459326
5397448693,-80.0153668,40.4458334
5397448692,-80.0163901,40.4452561
5397448690,-80.0149923,40.445794
5397448689,-80.0139704,40.4461327
5397448686,-80.0135939,40.4451807
5397448685,-80.013585,40.4453882
5397448684,-80.0147941,40.4454525
5397448683,-80.0150742,40.4453542
5397448682,-80.0146492,40.4452136
5397448680,-80.0149221,40.4449875
5397448679,-80.0144918,40.4449681
5397448678,-80.0148259,40.4449623
5397448677,-80.016289,40.4452252
5397448672,-80.0150164,40.4451572
5397448666,-80.0137157,40.4453317
5397448665,-80.0142721,40.4447667
5397448660,-80.0148178,40.4447661
5397448641,-80.0142794,40.4464094
5397448639,-80.0140117,40.4461579
5397402031,-80.0141983,40.4455348
5397376016,-80.0161666,40.4457855
5396335943,-79.9009393,40.5199964
5396331306,-79.9028259,40.5187153
5396328662,-79.9032827,40.5225545
5396325674,-79.9013186,40.5235611
5396316354,-79.8955072,40.5224024
5396299747,-79.897502,40.5260147
5394970221,-80.0104382,40.4481672
5394970020,-80.010544,40.4482351
5394970019,-80.0105459,40.4482502
5394970018,-80.0103649,40.4483733
5394970017,-80.0104478,40.4483715
5394970016,-80.0105647,40.4483701
5394970015,-80.0105345,40.4485849
5394970009,-80.0089124,40.4492798
5394970008,-80.0088161,40.4492982
5394970007,-80.011022,40.448626
5394970004,-80.0107141,40.4486068
5394969999,-80.0103459,40.4482366
5394969998,-80.0103636,40.4483677
5394969993,-80.0094786,40.4490461
5394969992,-80.0086494,40.4492005
5394969991,-80.0086674,40.4492529
5394969990,-80.0086896,40.4493189
5394969963,-80.0082966,40.4487038
5394969960,-80.0102761,40.4484303
5394969959,-80.0093427,40.4484038
5394969958,-80.0094442,40.448943
5394969955,-80.0093741,40.4487334
5394969954,-80.0091873,40.4487732
5394969953,-80.009323,40.4485808
5394969952,-80.0094968,40.4491004
5394969928,-80.0091403,40.4493319
5394969927,-80.0093041,40.4497445
5394969926,-80.0089412,40.4493677
5394969921,-80.0088896,40.4492101
5394947049,-80.0080642,40.4466008
5394947048,-80.0072428,40.4467464
5394947047,-80.0073582,40.4467308
5394947046,-80.0076212,40.4475772
5394947045,-80.0077364,40.4475588
5394947043,-80.0074641,40.4467128
5394947042,-80.008325,40.4465521
5394947041,-80.0083809,40.446542
5394947022,-80.0090479,40.4473731
5394947021,-80.0090108,40.4472475
5394946420,-80.0076338,40.446981
5394946419,-80.0084804,40.4468317
5394946417,-80.0085378,40.4469938
5394946416,-80.0090032,40.4470947
5394946415,-80.0077631,40.447292
5394946414,-80.0076947,40.4471399
5394946410,-80.0075703,40.4468155
5394946409,-80.0083524,40.446454
5394946407,-80.0083907,40.4466652
5394946405,-80.0082938,40.4464643
5394946388,-80.0089978,40.447381
5394946382,-80.0101438,40.447282
5394946381,-80.0100921,40.447198
5394946380,-80.0098905,40.4467739
5394946379,-80.0098716,40.4467241
5394946378,-80.0096721,40.4461326
5394946377,-80.0096984,40.4462162
5394946376,-80.0098722,40.4462709
5394946375,-80.009726,40.4463024
5394946374,-80.009031,40.4464966
5394946367,-80.0089868,40.4464338
5394946366,-80.0088941,40.4464504
5394946365,-80.008884,40.4464519
5394946364,-80.0085563,40.446738
5394946363,-80.0084895,40.4465231
5394946362,-80.0084356,40.4465323
5394946361,-80.008807,40.4464691
5394946353,-80.0087196,40.4465927
5394946352,-80.0088063,40.4465744
5394946347,-80.0088794,40.4466283
5394946346,-80.0091752,40.4466107
5394946345,-80.009167,40.4465843
5394946344,-80.0089803,40.4466178
5394946342,-80.0093848,40.4465526
5394930923,-80.0088866,40.4464453
5394930922,-80.0088628,40.4463641
5394930921,-80.0089947,40.4465384
5394930918,-80.0092318,40.4465045
5394930915,-80.0095112,40.4468219
5394930914,-80.0094098,40.4464647
5394930913,-80.0093702,40.4464718
5394930911,-80.0092318,40.4470503
5394930910,-80.0098287,40.4469587
5394930904,-80.009705,40.4467834
5394927473,-80.0088282,40.4467021
5394927464,-80.0092997,40.4466795
5394586521,-79.9642983,40.4715562
5391891277,-79.9376498,40.4000289
5391891266,-79.9359108,40.3997029
5391891253,-79.935057,40.3936216
5391891251,-79.9350014,40.3931082
5391891250,-79.9348271,40.3936456
5391891249,-79.9347557,40.3931971
5391891234,-79.9356422,40.3997287
5391885019,-79.937817,40.4002286
5391575963,-80.0076791,40.4477577
5391575960,-80.0079328,40.4481332
5391575958,-80.0077849,40.447742
5391575957,-80.0086124,40.4476198
5391575956,-80.0086708,40.4476139
5391575951,-80.0080231,40.448004
5391575947,-80.0087296,40.4480202
5391575943,-80.0086567,40.4475209
5391575941,-80.0086613,40.4477128
5391575939,-80.0085911,40.4475311
5391574616,-80.0103124,40.4473518
5391574615,-80.0101934,40.4473704
5391574601,-80.0093024,40.4479574
5391574600,-80.0093024,40.4480519
5391552733,-80.014058,40.4482064
5391552728,-80.0105372,40.4481703
5391552725,-80.0103924,40.4472418
5391552724,-80.0104172,40.4473283
5391552722,-80.0119672,40.4469577
5391552721,-80.0119971,40.4470456
5391525085,-80.0102708,40.4461953
5391525084,-80.0102768,40.4462084
5391525083,-80.0104945,40.4461525
5391525082,-80.0105194,40.4462254
5391525081,-80.010749,40.4461806
5391525080,-80.0107817,40.4461752
5391523538,-80.0117905,40.4463664
5391523537,-80.0118117,40.4464341
5391523536,-80.0119433,40.4468746
5391523534,-80.0103742,40.4471471
5391523531,-80.010157,40.4467573
5391523530,-80.0101435,40.4467254
5391523529,-80.010125,40.4466792
5391523514,-80.0118989,40.4464194
5391523512,-80.0118761,40.4463495
5391523503,-80.0118644,40.4467835
5391523502,-80.0115875,40.4468253
5391523500,-80.0103965,40.4468311
5391523499,-80.0118151,40.4466088
5391523498,-80.011542,40.4466521
5391523497,-80.0114945,40.4464862
5391523496,-80.0116197,40.446466
5391523495,-80.0100456,40.4466934
5391523493,-80.0103667,40.4466679
5391523491,-80.0100653,40.4467411
5391523486,-80.0099165,40.4460852
5391523485,-80.0099459,40.4461705
5391523484,-80.0115939,40.4457856
5391523483,-80.0116146,40.4458529
5391523482,-80.0117398,40.4459322
5391523468,-80.0108575,40.4465312
5391523467,-80.0101133,40.4466429
5391523466,-80.0099738,40.446252
5391523465,-80.0107266,40.4461082
5391523464,-80.0116209,40.4459841
5391523463,-80.0111655,40.4460815
5391523462,-80.0111515,40.4460364
5391523461,-80.0116465,40.4459513
5391523460,-80.0117793,40.4463388
5391523433,-80.0107362,40.4463899
5391523423,-80.0116499,40.4461437
5390815306,-79.882897,40.4879527
5390815289,-79.882567,40.4898969
5390788491,-79.8780326,40.4854746
5390788483,-79.8779986,40.4858265
5390788459,-79.8780835,40.4870147
5390788458,-79.878213,40.4856294
5390788457,-79.8780868,40.4851412
5390788434,-79.8783535,40.4856253
5390778917,-79.8785498,40.4872927
5390778916,-79.8785764,40.4874232
5390778907,-79.8785649,40.4877099
5390778905,-79.8798883,40.4868362
5390761692,-79.8862609,40.4856941
5390761691,-79.8853468,40.4852919
5390761687,-79.8852857,40.4856523
5390761684,-79.8852654,40.485944
5390761683,-79.8852661,40.4859976
5390761682,-79.8851845,40.4859916
5390761681,-79.8852691,40.4852865
5390761680,-79.8852644,40.485351
5390761677,-79.8852425,40.4856493
5390761675,-79.885195,40.485939
5390761671,-79.8851981,40.4860566
5390761659,-79.8835116,40.4858947
5390761644,-79.8832403,40.4852089
5390761641,-79.8830476,40.485196
5390761628,-79.8821716,40.4851889
5390745424,-79.8820927,40.4851241
5390745423,-79.8816709,40.4851997
5390745421,-79.8817557,40.4851311
5390744720,-79.8817563,40.4850969
5390744716,-79.8800417,40.4855067
5390744701,-79.8812236,40.4851695
5390744697,-79.8815625,40.4851986
5390744691,-79.8815243,40.4856999
5390744685,-79.8811568,40.4857474
5390744672,-79.8799773,40.4857341
5390744671,-79.8820196,40.4857748
5390744655,-79.8799837,40.4858592
5390744654,-79.8799797,40.4858078
5390744653,-79.8799836,40.4857907
5390744652,-79.8799873,40.4859075
5390726639,-79.8816788,40.4851317
5390726634,-79.8821802,40.4851223
5390726631,-79.8816064,40.4857503
5390726629,-79.8821076,40.4857014
