"edge_id","source","target","length","car","car reverse","bike","bike reverse","foot","WKT"
0,107824,2425138407,28.2542495728,4,0,2,0,1,LINESTRING(-0.1303768 51.5164132,-0.1303818 51.5164704,-0.1303995 51.5165196,-0.1304262 51.5165744,-0.1304677 51.5166597)
1,2425138407,9791482,52.064666748,4,0,2,0,1,LINESTRING(-0.1304677 51.5166597,-0.1306375 51.5169145,-0.1307776 51.517086)
2,108503,1147070236,40.4479522705,5,0,0,0,0,LINESTRING(-0.1141171 51.5313653,-0.1141086 51.5313322,-0.1141102 51.5313055,-0.1141261 51.531277,-0.1143916 51.5310592)
3,1147070236,337892953,131.409729004,5,0,0,0,0,LINESTRING(-0.1143916 51.5310592,-0.1148353 51.5306832,-0.1155183 51.5301077)
4,337892953,337878840,26.0769290924,5,0,0,0,0,LINESTRING(-0.1155183 51.5301077,-0.1156384 51.5300026,-0.1157271 51.5299126)
5,337878840,107890,27.1297721863,5,0,0,0,0,LINESTRING(-0.1157271 51.5299126,-0.1157396 51.5298994,-0.1157726 51.5298646,-0.1158015 51.5298288,-0.1158216 51.5297923,-0.1158313 51.5297607,-0.1158334 51.5297276,-0.1158286 51.5296834)
6,10703275,3893485373,5.31468105316,5,0,0,0,0,LINESTRING(-0.1195253 51.5286645,-0.1195617 51.5287066)
7,3893485373,25500894,1.55125558376,5,0,0,0,0,LINESTRING(-0.1195617 51.5287066,-0.1195723 51.5287189)
8,25500894,107895,79.2179031372,5,0,0,0,0,LINESTRING(-0.1195723 51.5287189,-0.1198582 51.5290742,-0.1200154 51.5292697,-0.1200848 51.529356)
9,106877,2362216856,13.8381071091,4,4,2,2,1,LINESTRING(-0.0863115 51.5312179,-0.0862862 51.5311376,-0.0862745 51.5310956)
10,2362216856,2362216860,13.4322032928,4,4,2,2,1,LINESTRING(-0.0862745 51.5310956,-0.0862677 51.531031,-0.0862609 51.5309751)
11,2961557,24950101,12.5443983078,2,2,2,2,1,LINESTRING(-0.0884017 51.5128673,-0.0883246 51.5127652)
12,24950101,24950102,24.9002094269,2,2,2,2,1,LINESTRING(-0.0883246 51.5127652,-0.0881693 51.5125632)
13,24950102,24950105,12.5609121323,2,2,2,2,1,LINESTRING(-0.0881693 51.5125632,-0.0880893 51.5124618)
14,24950105,2961540,42.5876693726,2,2,2,2,1,LINESTRING(-0.0880893 51.5124618,-0.0879255 51.5122563,-0.0878155 51.5121188)
15,2961540,24950109,12.7319526672,2,2,2,2,1,LINESTRING(-0.0878155 51.5121188,-0.0877335 51.5120163)
16,24950109,2961549,43.3156814575,2,2,2,2,1,LINESTRING(-0.0877335 51.5120163,-0.08745 51.511669)
17,2961549,24950113,21.3988037109,2,2,2,2,1,LINESTRING(-0.08745 51.511669,-0.0873126 51.5114966)
18,24950113,24950114,27.0087337494,2,2,2,2,1,LINESTRING(-0.0873126 51.5114966,-0.0872304 51.5114013,-0.087128 51.5112826)
19,24950114,4867087535,24.2705955505,2,2,2,2,1,LINESTRING(-0.087128 51.5112826,-0.0869679 51.5110884)
20,109414,2961891,90.3379745483,2,2,2,2,1,LINESTRING(-0.0851147 51.5119154,-0.0848772 51.5118615,-0.0838651 51.5116815)
21,2961891,1312454086,6.89834117889,2,2,2,2,1,LINESTRING(-0.0838651 51.5116815,-0.0837681 51.5116672)
22,1312454086,3215687074,10.5433759689,2,2,2,2,1,LINESTRING(-0.0837681 51.5116672,-0.0836201 51.5116447)
23,3215687074,1547013730,44.447769165,2,2,2,2,1,LINESTRING(-0.0836201 51.5116447,-0.082988 51.5115738)
24,1547013730,1547013760,63.1117477417,2,2,2,2,1,LINESTRING(-0.082988 51.5115738,-0.0827985 51.5115568,-0.0826257 51.5115458,-0.082491 51.5115454,-0.0823277 51.511551,-0.0821539 51.5115639,-0.0820825 51.5115749)
25,1547013760,1547013704,37.1085128784,2,2,2,2,1,LINESTRING(-0.0820825 51.5115749,-0.0818527 51.5116137,-0.0815673 51.5116673)
26,1547013704,1547013604,24.5948390961,2,2,2,2,1,LINESTRING(-0.0815673 51.5116673,-0.0812354 51.5117464)
27,1547013604,1550763732,32.0827941895,2,2,2,2,1,LINESTRING(-0.0812354 51.5117464,-0.0808091 51.5118598)
28,1550763732,1547013699,1.63332867622,2,2,2,2,1,LINESTRING(-0.0808091 51.5118598,-0.0807874 51.5118656)
29,1547013699,1547013754,30.3412971497,2,2,2,2,1,LINESTRING(-0.0807874 51.5118656,-0.0803953 51.5119877)
30,1547013754,4619022514,13.0455741882,2,2,2,2,1,LINESTRING(-0.0803953 51.5119877,-0.080226 51.5120393)
31,4619022514,3830043581,14.8469820023,2,2,2,2,1,LINESTRING(-0.080226 51.5120393,-0.0800333 51.512098)
32,3830043581,1547392865,37.5501556396,2,2,2,2,1,LINESTRING(-0.0800333 51.512098,-0.0798051 51.5121669,-0.0796613 51.5122103,-0.0795474 51.5122482)
33,1547392865,707377287,17.1526107788,2,2,2,2,1,LINESTRING(-0.0795474 51.5122482,-0.0794771 51.51228,-0.0793453 51.5123375)
34,707377287,30056330,10.4506473541,2,2,2,2,1,LINESTRING(-0.0793453 51.5123375,-0.0792245 51.5123939)
35,30056330,5580861156,9.14143657684,2,2,2,2,1,LINESTRING(-0.0792245 51.5123939,-0.0791168 51.5124415)
36,5580861156,25476134,36.8484725952,2,2,2,2,1,LINESTRING(-0.0791168 51.5124415,-0.0786828 51.5126335)
37,25476134,109728,28.6352310181,2,2,2,2,1,LINESTRING(-0.0786828 51.5126335,-0.0783639 51.5127976)
38,109728,107606,47.2228431702,2,2,2,2,1,LINESTRING(-0.0783639 51.5127976,-0.0778405 51.5130701)
